Potential_Score_0_100,hcp_id,specialty,Potential_Category
0.7,NPIIN0000006324,General Medicine,Low
0.5,NPIIN0000006325,General Medicine,Low
0.0,NPIIN0000006326,Neurology,Low
0.0,NPIIN0000006327,General Medicine,Low
0.0,NPIIN0000006328,Pulmonology,Low
0.0,NPIIN0000006329,Diabetology,Low
46.7,NPIIN0000006330,General Medicine,Low
0.0,NPIIN0000006331,Cardiology,Low
0.0,NPIIN0000006332,Gastroenterology,Low
72.3,NPIIN0000006333,General Medicine,Low
0.0,NPIIN0000006334,Orthopedics,Low
38.4,NPIIN0000006335,Diabetology,Medium
47.4,NPIIN0000006336,General Medicine,Low
46.4,NPIIN0000006337,Diabetology,Low
0.1,NPIIN0000006338,Neurology,Low
0.0,NPIIN0000006339,Dermatology,Low
5.8,NPIIN0000006340,General Medicine,Low
0.0,NPIIN0000006341,General Medicine,Low
0.0,NPIIN0000006342,Gastroenterology,Low
79.7,NPIIN0000006343,Endocrinology,Low
0.0,NPIIN0000006344,Pulmonology,Low
0.0,NPIIN0000006345,Gastroenterology,Low
51.7,NPIIN0000006346,Diabetology,Low
0.0,NPIIN0000006347,Neurology,Low
0.0,NPIIN0000006348,Gastroenterology,Low
0.0,NPIIN0000006349,Cardiology,Low
68.1,NPIIN0000006350,Diabetology,Low
0.0,NPIIN0000006351,General Medicine,Low
0.0,NPIIN0000006352,Gastroenterology,Low
0.0,NPIIN0000006353,Pulmonology,Low
14.7,NPIIN0000006354,General Medicine,Low
15.1,NPIIN0000006355,Diabetology,Low
0.6,NPIIN0000006356,Cardiology,Low
0.0,NPIIN0000006357,Cardiology,Low
49.6,NPIIN0000006358,Diabetology,Low
0.0,NPIIN0000006359,Cardiology,Low
0.0,NPIIN0000006360,Cardiology,Low
0.0,NPIIN0000006361,Pulmonology,Low
0.0,NPIIN0000006362,Pulmonology,Low
0.0,NPIIN0000006363,Cardiology,Low
0.0,NPIIN0000006364,Pulmonology,Low
7.8,NPIIN0000006365,Endocrinology,Low
0.0,NPIIN0000006366,General Medicine,Low
0.0,NPIIN0000006367,Orthopedics,Low
0.0,NPIIN0000006368,General Medicine,Low
0.0,NPIIN0000006369,Cardiology,Low
0.0,NPIIN0000006370,General Medicine,Low
0.0,NPIIN0000006371,Neurology,Low
0.2,NPIIN0000006372,Endocrinology,Low
0.0,NPIIN0000006373,Orthopedics,Low
2.1,NPIIN0000006374,General Medicine,Low
0.0,NPIIN0000006375,Cardiology,Low
38.9,NPIIN0000006376,Pulmonology,Low
0.0,NPIIN0000006377,Neurology,Low
85.7,NPIIN0000006378,General Medicine,Low
0.0,NPIIN0000006379,Urology,Low
0.0,NPIIN0000006380,Urology,Low
0.6,NPIIN0000006381,Cardiology,Low
0.4,NPIIN0000006382,Cardiology,Low
84.1,NPIIN0000006383,Diabetology,Low
46.9,NPIIN0000006384,Pulmonology,Low
0.0,NPIIN0000006385,Pulmonology,Low
61.5,NPIIN0000006386,Diabetology,Low
6.0,NPIIN0000006387,Orthopedics,Low
0.4,NPIIN0000006388,Diabetology,Low
0.0,NPIIN0000006389,Dermatology,Low
6.9,NPIIN0000006390,Dermatology,Low
0.0,NPIIN0000006391,Cardiology,Low
0.1,NPIIN0000006392,Endocrinology,Low
51.2,NPIIN0000006393,Endocrinology,Low
0.1,NPIIN0000006394,Urology,Low
0.3,NPIIN0000006395,General Medicine,Low
13.0,NPIIN0000006396,Dermatology,Low
0.0,NPIIN0000006397,General Medicine,Low
0.0,NPIIN0000006398,General Medicine,Low
84.4,NPIIN0000006399,Urology,Low
0.0,NPIIN0000006400,General Medicine,Low
0.0,NPIIN0000006401,Gastroenterology,Low
55.5,NPIIN0000006402,General Medicine,Low
0.0,NPIIN0000006403,Cardiology,Low
0.0,NPIIN0000006404,Cardiology,Low
0.3,NPIIN0000006405,Endocrinology,Low
0.0,NPIIN0000006406,Gastroenterology,Low
62.6,NPIIN0000006407,General Medicine,Low
0.0,NPIIN0000006408,General Medicine,Low
0.0,NPIIN0000006409,Cardiology,Low
0.0,NPIIN0000006410,Pulmonology,Low
0.0,NPIIN0000006411,Dermatology,Low
0.0,NPIIN0000006412,Pulmonology,Low
84.2,NPIIN0000006413,Orthopedics,Low
0.0,NPIIN0000006414,Cardiology,Low
0.0,NPIIN0000006415,Cardiology,Low
15.0,NPIIN0000006416,General Medicine,Low
0.0,NPIIN0000006417,Diabetology,Low
0.0,NPIIN0000006418,Neurology,Low
0.0,NPIIN0000006419,Dermatology,Low
0.0,NPIIN0000006420,Cardiology,Low
0.0,NPIIN0000006421,Urology,Low
0.0,NPIIN0000006422,Cardiology,Low
0.0,NPIIN0000006423,Neurology,Low
0.0,NPIIN0000006424,General Medicine,Low
0.0,NPIIN0000006425,Neurology,Low
0.0,NPIIN0000006426,Cardiology,Low
0.0,NPIIN0000006427,Orthopedics,Low
0.0,NPIIN0000006428,Orthopedics,Low
60.1,NPIIN0000006429,General Medicine,Low
0.0,NPIIN0000006430,General Medicine,Low
0.0,NPIIN0000006431,Neurology,Low
4.8,NPIIN0000006432,Pulmonology,Low
86.5,NPIIN0000006433,Pulmonology,Low
7.4,NPIIN0000006434,Pulmonology,Low
0.0,NPIIN0000006435,Dermatology,Low
51.3,NPIIN0000006436,Pulmonology,Low
65.8,NPIIN0000006437,Endocrinology,Low
0.0,NPIIN0000006438,Urology,Low
1.4,NPIIN0000006439,Endocrinology,Low
0.0,NPIIN0000006440,Endocrinology,Low
0.0,NPIIN0000006441,Orthopedics,Low
0.0,NPIIN0000006442,Endocrinology,Low
0.0,NPIIN0000006443,Cardiology,Low
0.0,NPIIN0000006444,Pulmonology,Low
70.1,NPIIN0000006445,Dermatology,Low
0.0,NPIIN0000006446,Cardiology,Low
7.4,NPIIN0000006447,General Medicine,Low
0.0,NPIIN0000006448,Cardiology,Low
0.0,NPIIN0000006449,General Medicine,Low
2.9,NPIIN0000006450,General Medicine,Low
0.0,NPIIN0000006451,Cardiology,Low
0.0,NPIIN0000006452,Orthopedics,Low
0.0,NPIIN0000006453,Neurology,Low
0.0,NPIIN0000006454,Dermatology,Low
82.6,NPIIN0000006455,Urology,Low
6.9,NPIIN0000006456,Orthopedics,Low
0.0,NPIIN0000006457,Gastroenterology,Low
62.0,NPIIN0000006458,Diabetology,High
80.4,NPIIN0000006459,Dermatology,Low
0.0,NPIIN0000006460,General Medicine,Low
0.0,NPIIN0000006461,Diabetology,Low
56.3,NPIIN0000006462,General Medicine,Low
85.2,NPIIN0000006463,Diabetology,Low
0.0,NPIIN0000006464,General Medicine,Low
25.1,NPIIN0000006465,Gastroenterology,Low
0.0,NPIIN0000006466,General Medicine,Low
0.0,NPIIN0000006467,Diabetology,Low
0.0,NPIIN0000006468,Cardiology,Low
0.0,NPIIN0000006469,Dermatology,Low
0.0,NPIIN0000006470,General Medicine,Low
82.5,NPIIN0000006471,General Medicine,Low
0.0,NPIIN0000006472,Gastroenterology,Low
0.0,NPIIN0000006473,Dermatology,Low
1.4,NPIIN0000006474,General Medicine,Low
0.0,NPIIN0000006475,Neurology,Low
4.9,NPIIN0000006476,Endocrinology,Low
5.9,NPIIN0000006477,Orthopedics,Low
0.0,NPIIN0000006478,Pulmonology,Low
0.0,NPIIN0000006479,Gastroenterology,Low
0.0,NPIIN0000006480,Cardiology,Low
0.0,NPIIN0000006481,Neurology,Low
1.6,NPIIN0000006482,General Medicine,Low
0.5,NPIIN0000006483,General Medicine,Low
0.0,NPIIN0000006484,Neurology,Low
0.3,NPIIN0000006485,Dermatology,Low
0.1,NPIIN0000006486,General Medicine,Low
0.0,NPIIN0000006487,Urology,Low
2.6,NPIIN0000006488,Endocrinology,Low
0.0,NPIIN0000006489,Pulmonology,Low
0.8,NPIIN0000006490,Endocrinology,Low
81.4,NPIIN0000006491,Diabetology,Low
0.0,NPIIN0000006492,Urology,Low
0.0,NPIIN0000006493,Cardiology,Low
0.0,NPIIN0000006494,Urology,Low
91.2,NPIIN0000006495,Diabetology,Low
34.7,NPIIN0000006496,Neurology,Low
85.5,NPIIN0000006497,Cardiology,Low
0.0,NPIIN0000006498,Neurology,Low
55.3,NPIIN0000006499,Urology,Low
0.0,NPIIN0000006500,Pulmonology,Low
0.0,NPIIN0000006501,General Medicine,Low
0.0,NPIIN0000006502,Dermatology,Low
53.4,NPIIN0000006503,Gastroenterology,Low
0.0,NPIIN0000006504,Cardiology,Low
25.7,NPIIN0000006505,Neurology,Low
1.0,NPIIN0000006506,Neurology,Low
0.3,NPIIN0000006507,Gastroenterology,Low
0.0,NPIIN0000006508,Diabetology,Low
87.1,NPIIN0000006509,General Medicine,Low
0.0,NPIIN0000006510,Orthopedics,Low
0.0,NPIIN0000006511,Pulmonology,Low
0.0,NPIIN0000006512,General Medicine,Low
0.0,NPIIN0000006513,Orthopedics,Low
0.0,NPIIN0000006514,Endocrinology,Low
8.0,NPIIN0000006515,General Medicine,Low
0.0,NPIIN0000006516,Gastroenterology,Low
0.0,NPIIN0000006517,Gastroenterology,Low
0.0,NPIIN0000006518,Orthopedics,Low
0.0,NPIIN0000006519,Neurology,Low
46.8,NPIIN0000006520,Diabetology,Low
0.0,NPIIN0000006521,General Medicine,Low
0.0,NPIIN0000006522,Cardiology,Low
0.0,NPIIN0000006523,Urology,Low
0.0,NPIIN0000006524,Cardiology,Low
0.0,NPIIN0000006525,Pulmonology,Low
0.0,NPIIN0000006526,General Medicine,Low
0.0,NPIIN0000006527,Cardiology,Low
6.1,NPIIN0000006528,Diabetology,Low
0.0,NPIIN0000006529,Neurology,Low
48.3,NPIIN0000006530,Cardiology,Low
0.0,NPIIN0000006531,Orthopedics,Low
0.0,NPIIN0000006532,Urology,Low
0.0,NPIIN0000006533,Cardiology,Low
0.0,NPIIN0000006534,Urology,Low
81.9,NPIIN0000006535,Diabetology,Low
0.0,NPIIN0000006536,Cardiology,Low
51.8,NPIIN0000006537,Diabetology,Low
0.0,NPIIN0000006538,Dermatology,Low
0.0,NPIIN0000006539,Neurology,Low
67.9,NPIIN0000006540,Endocrinology,Low
0.0,NPIIN0000006541,Gastroenterology,Low
0.0,NPIIN0000006542,Neurology,Low
0.0,NPIIN0000006543,Gastroenterology,Low
0.0,NPIIN0000006544,Pulmonology,Low
0.0,NPIIN0000006545,Dermatology,Low
0.0,NPIIN0000006546,Neurology,Low
0.0,NPIIN0000006547,Cardiology,Low
0.0,NPIIN0000006548,Dermatology,Low
0.0,NPIIN0000006549,Diabetology,Low
82.2,NPIIN0000006550,Neurology,Low
0.0,NPIIN0000006551,Neurology,Low
0.0,NPIIN0000006552,General Medicine,Low
66.7,NPIIN0000006553,Endocrinology,Low
0.0,NPIIN0000006554,Neurology,Low
0.0,NPIIN0000006555,Dermatology,Low
0.0,NPIIN0000006556,Dermatology,Low
0.0,NPIIN0000006557,Pulmonology,Low
2.1,NPIIN0000006558,Endocrinology,Medium
47.0,NPIIN0000006559,Diabetology,Low
0.0,NPIIN0000006560,Gastroenterology,Low
0.4,NPIIN0000006561,General Medicine,Low
71.9,NPIIN0000006562,Gastroenterology,Low
49.8,NPIIN0000006563,Diabetology,Low
0.0,NPIIN0000006564,Cardiology,Low
0.0,NPIIN0000006565,Pulmonology,Low
86.4,NPIIN0000006566,Pulmonology,Low
0.0,NPIIN0000006567,Pulmonology,Low
83.2,NPIIN0000006568,Diabetology,Low
0.0,NPIIN0000006569,Dermatology,Low
24.9,NPIIN0000006570,General Medicine,Low
0.0,NPIIN0000006571,Gastroenterology,Low
0.0,NPIIN0000006572,Pulmonology,Low
50.4,NPIIN0000006573,General Medicine,Low
86.3,NPIIN0000006574,Neurology,Low
0.6,NPIIN0000006575,Pulmonology,Low
0.7,NPIIN0000006576,General Medicine,Low
0.0,NPIIN0000006577,Neurology,Low
72.6,NPIIN0000006578,Cardiology,Low
0.0,NPIIN0000006579,Urology,Low
84.8,NPIIN0000006580,General Medicine,Medium
0.2,NPIIN0000006581,Endocrinology,Low
0.0,NPIIN0000006582,Gastroenterology,Low
0.0,NPIIN0000006583,Endocrinology,Low
0.0,NPIIN0000006584,Orthopedics,Low
38.5,NPIIN0000006585,General Medicine,Low
50.5,NPIIN0000006586,Diabetology,Low
0.0,NPIIN0000006587,Cardiology,Low
0.0,NPIIN0000006588,Cardiology,Low
0.0,NPIIN0000006589,Cardiology,Low
0.0,NPIIN0000006590,Cardiology,Low
0.0,NPIIN0000006591,Diabetology,Low
79.4,NPIIN0000006592,Diabetology,Low
0.0,NPIIN0000006593,General Medicine,Low
79.6,NPIIN0000006594,Endocrinology,Low
0.0,NPIIN0000006595,Cardiology,Low
0.0,NPIIN0000006596,Cardiology,Low
55.0,NPIIN0000006597,Endocrinology,Low
48.2,NPIIN0000006598,Diabetology,Low
6.9,NPIIN0000006599,Endocrinology,Low
0.0,NPIIN0000006600,General Medicine,Low
0.0,NPIIN0000006601,Urology,Low
47.8,NPIIN0000006602,Diabetology,Low
90.2,NPIIN0000006603,Endocrinology,Low
0.0,NPIIN0000006604,Neurology,Low
0.0,NPIIN0000006605,General Medicine,Low
0.0,NPIIN0000006606,Cardiology,Low
0.0,NPIIN0000006607,Gastroenterology,Low
0.0,NPIIN0000006608,Gastroenterology,Low
1.0,NPIIN0000006609,Orthopedics,Low
0.0,NPIIN0000006610,Orthopedics,Low
86.5,NPIIN0000006611,Pulmonology,Low
0.0,NPIIN0000006612,Neurology,Low
47.3,NPIIN0000006613,General Medicine,Low
0.1,NPIIN0000006614,Urology,Low
0.0,NPIIN0000006615,Pulmonology,Low
82.4,NPIIN0000006616,Diabetology,Low
0.0,NPIIN0000006617,Cardiology,Low
1.0,NPIIN0000006618,Pulmonology,Low
72.1,NPIIN0000006619,General Medicine,Low
0.0,NPIIN0000006620,Dermatology,Low
68.0,NPIIN0000006621,Endocrinology,Low
0.0,NPIIN0000006622,Dermatology,Low
0.0,NPIIN0000006623,Cardiology,Low
6.9,NPIIN0000006624,Pulmonology,Low
0.0,NPIIN0000006625,General Medicine,Low
0.0,NPIIN0000006626,General Medicine,Low
6.9,NPIIN0000006627,General Medicine,Low
84.4,NPIIN0000006628,Endocrinology,Low
24.0,NPIIN0000006629,Endocrinology,Low
0.0,NPIIN0000006630,Dermatology,Low
0.0,NPIIN0000006631,Endocrinology,Low
0.0,NPIIN0000006632,Gastroenterology,Low
0.0,NPIIN0000006633,Gastroenterology,Low
0.0,NPIIN0000006634,Cardiology,Low
0.0,NPIIN0000006635,Urology,Low
0.0,NPIIN0000006636,Gastroenterology,Low
0.0,NPIIN0000006637,Dermatology,Low
47.0,NPIIN0000006638,Dermatology,Low
0.6,NPIIN0000006639,Pulmonology,Low
0.0,NPIIN0000006640,Orthopedics,Low
0.4,NPIIN0000006641,Endocrinology,Low
0.0,NPIIN0000006642,Cardiology,Low
7.0,NPIIN0000006643,Neurology,Low
4.6,NPIIN0000006644,Diabetology,Low
0.0,NPIIN0000006645,Pulmonology,Low
1.4,NPIIN0000006646,General Medicine,Low
0.4,NPIIN0000006647,General Medicine,Low
0.0,NPIIN0000006648,Urology,Low
0.0,NPIIN0000006649,Endocrinology,Low
0.0,NPIIN0000006650,Endocrinology,Low
0.0,NPIIN0000006651,Neurology,Low
85.0,NPIIN0000006652,Gastroenterology,Low
0.0,NPIIN0000006653,Dermatology,Low
96.1,NPIIN0000006654,Endocrinology,Low
0.0,NPIIN0000006655,Urology,Low
80.4,NPIIN0000006656,Pulmonology,Low
0.0,NPIIN0000006657,Dermatology,Low
0.0,NPIIN0000006658,Cardiology,Low
13.2,NPIIN0000006659,General Medicine,Low
72.5,NPIIN0000006660,General Medicine,Low
0.0,NPIIN0000006661,Pulmonology,Low
0.0,NPIIN0000006662,Cardiology,Low
7.4,NPIIN0000006663,Pulmonology,Low
0.0,NPIIN0000006664,Neurology,Low
0.2,NPIIN0000006665,General Medicine,Low
0.0,NPIIN0000006666,General Medicine,Low
0.0,NPIIN0000006667,Diabetology,Low
0.0,NPIIN0000006668,Urology,Low
0.0,NPIIN0000006669,Pulmonology,Low
0.0,NPIIN0000006670,Pulmonology,Low
7.1,NPIIN0000006671,Orthopedics,Low
24.8,NPIIN0000006672,Neurology,Low
85.1,NPIIN0000006673,Diabetology,Low
0.0,NPIIN0000006674,Neurology,Low
0.0,NPIIN0000006675,Orthopedics,Low
0.0,NPIIN0000006676,Cardiology,Low
0.0,NPIIN0000006677,Pulmonology,Low
31.1,NPIIN0000006678,Endocrinology,Low
0.7,NPIIN0000006679,Dermatology,Low
0.0,NPIIN0000006680,Neurology,Low
0.0,NPIIN0000006681,Orthopedics,Low
0.8,NPIIN0000006682,Neurology,Low
0.0,NPIIN0000006683,Cardiology,Low
0.5,NPIIN0000006684,General Medicine,Low
0.0,NPIIN0000006685,Urology,Low
0.4,NPIIN0000006686,Endocrinology,Low
0.0,NPIIN0000006687,Cardiology,Low
0.0,NPIIN0000006688,Gastroenterology,Low
0.0,NPIIN0000006689,General Medicine,Low
0.0,NPIIN0000006690,Cardiology,Low
0.4,NPIIN0000006691,Diabetology,Low
67.4,NPIIN0000006692,Diabetology,Low
0.0,NPIIN0000006693,Neurology,Low
0.0,NPIIN0000006694,General Medicine,Low
0.0,NPIIN0000006695,General Medicine,Low
0.0,NPIIN0000006696,Dermatology,Low
44.5,NPIIN0000006697,Diabetology,Low
0.0,NPIIN0000006698,Neurology,Low
0.0,NPIIN0000006699,General Medicine,Low
0.0,NPIIN0000006700,General Medicine,Low
0.0,NPIIN0000006701,Pulmonology,Low
0.0,NPIIN0000006702,Neurology,Low
0.8,NPIIN0000006703,Orthopedics,Low
39.9,NPIIN0000006704,Diabetology,Low
0.0,NPIIN0000006705,Cardiology,Low
0.0,NPIIN0000006706,General Medicine,Low
0.0,NPIIN0000006707,Pulmonology,Low
76.9,NPIIN0000006708,Endocrinology,Low
0.0,NPIIN0000006709,Urology,Low
0.0,NPIIN0000006710,Dermatology,Low
14.8,NPIIN0000006711,General Medicine,Low
39.6,NPIIN0000006712,General Medicine,Low
0.5,NPIIN0000006713,Cardiology,Low
0.0,NPIIN0000006714,Pulmonology,Low
0.0,NPIIN0000006715,Pulmonology,Low
0.0,NPIIN0000006716,Urology,Low
80.8,NPIIN0000006717,General Medicine,Low
0.3,NPIIN0000006718,Endocrinology,Low
0.0,NPIIN0000006719,Endocrinology,Low
52.2,NPIIN0000006720,Endocrinology,Low
0.0,NPIIN0000006721,Orthopedics,Low
0.3,NPIIN0000006722,Dermatology,Low
0.0,NPIIN0000006723,Dermatology,Low
0.0,NPIIN0000006724,Dermatology,Low
0.0,NPIIN0000006725,Cardiology,Low
0.0,NPIIN0000006726,Neurology,Low
0.0,NPIIN0000006727,Neurology,Low
68.4,NPIIN0000006728,Endocrinology,Low
0.0,NPIIN0000006729,General Medicine,Low
0.1,NPIIN0000006730,Neurology,Low
0.0,NPIIN0000006731,Urology,Low
47.6,NPIIN0000006732,Cardiology,Low
0.0,NPIIN0000006733,Urology,Low
0.0,NPIIN0000006734,Urology,Low
0.0,NPIIN0000006735,Urology,Low
0.0,NPIIN0000006736,Cardiology,Low
1.0,NPIIN0000006737,Endocrinology,Low
0.0,NPIIN0000006738,Neurology,Low
0.0,NPIIN0000006739,Diabetology,Low
0.0,NPIIN0000006740,Cardiology,Low
53.2,NPIIN0000006741,Gastroenterology,Low
0.0,NPIIN0000006742,Cardiology,Low
0.2,NPIIN0000006743,General Medicine,Low
72.3,NPIIN0000006744,Orthopedics,Low
59.1,NPIIN0000006745,General Medicine,Low
0.0,NPIIN0000006746,Urology,Low
0.0,NPIIN0000006747,General Medicine,Low
0.0,NPIIN0000006748,General Medicine,Low
0.3,NPIIN0000006749,Cardiology,Low
31.0,NPIIN0000006750,General Medicine,Low
44.5,NPIIN0000006751,General Medicine,Low
14.2,NPIIN0000006752,Dermatology,Low
0.0,NPIIN0000006753,Urology,Low
0.0,NPIIN0000006754,Cardiology,Low
6.9,NPIIN0000006755,Cardiology,Low
0.0,NPIIN0000006756,Neurology,Low
0.5,NPIIN0000006757,General Medicine,Low
56.5,NPIIN0000006758,Diabetology,Medium
68.2,NPIIN0000006759,Diabetology,Low
0.7,NPIIN0000006760,Endocrinology,Low
0.4,NPIIN0000006761,General Medicine,Low
0.0,NPIIN0000006762,Cardiology,Low
0.0,NPIIN0000006763,Gastroenterology,Low
5.3,NPIIN0000006764,Diabetology,Low
4.8,NPIIN0000006765,General Medicine,Low
2.6,NPIIN0000006766,General Medicine,Low
53.1,NPIIN0000006767,Endocrinology,Low
0.0,NPIIN0000006768,Urology,Low
0.0,NPIIN0000006769,Neurology,Low
0.0,NPIIN0000006770,Urology,Low
0.0,NPIIN0000006771,General Medicine,Low
6.9,NPIIN0000006772,General Medicine,Low
70.7,NPIIN0000006773,Endocrinology,Low
0.0,NPIIN0000006774,Pulmonology,Low
5.9,NPIIN0000006775,Pulmonology,Low
1.5,NPIIN0000006776,General Medicine,Low
7.5,NPIIN0000006777,Endocrinology,Low
4.1,NPIIN0000006778,Diabetology,Low
0.0,NPIIN0000006779,Cardiology,Low
86.2,NPIIN0000006780,Diabetology,Low
0.0,NPIIN0000006781,Pulmonology,Low
0.8,NPIIN0000006782,Orthopedics,Low
0.0,NPIIN0000006783,Endocrinology,Low
0.0,NPIIN0000006784,Cardiology,Low
62.2,NPIIN0000006785,Diabetology,Low
0.4,NPIIN0000006786,Endocrinology,Low
0.0,NPIIN0000006787,Neurology,Low
72.2,NPIIN0000006788,Cardiology,Low
0.0,NPIIN0000006789,Orthopedics,Low
6.7,NPIIN0000006790,Dermatology,Low
0.0,NPIIN0000006791,General Medicine,Low
13.1,NPIIN0000006792,Urology,Low
0.0,NPIIN0000006793,Pulmonology,Low
13.2,NPIIN0000006794,Orthopedics,Low
55.0,NPIIN0000006795,Diabetology,Low
0.0,NPIIN0000006796,Orthopedics,Low
0.4,NPIIN0000006797,Endocrinology,Low
0.0,NPIIN0000006798,General Medicine,Low
0.0,NPIIN0000006799,Orthopedics,Low
87.0,NPIIN0000006800,General Medicine,Low
50.3,NPIIN0000006801,Endocrinology,Low
0.0,NPIIN0000006802,Cardiology,Low
0.1,NPIIN0000006803,Endocrinology,Low
0.0,NPIIN0000006804,General Medicine,Low
0.0,NPIIN0000006805,General Medicine,Low
0.0,NPIIN0000006806,Pulmonology,Low
0.0,NPIIN0000006807,Dermatology,Low
0.0,NPIIN0000006808,Cardiology,Low
0.0,NPIIN0000006809,Dermatology,Low
0.0,NPIIN0000006810,Pulmonology,Low
0.1,NPIIN0000006811,Gastroenterology,Low
0.0,NPIIN0000006812,Gastroenterology,Low
0.0,NPIIN0000006813,Urology,Low
0.0,NPIIN0000006814,Cardiology,Low
0.0,NPIIN0000006815,Pulmonology,Low
0.0,NPIIN0000006816,Urology,Low
15.0,NPIIN0000006817,Gastroenterology,Low
0.3,NPIIN0000006818,Cardiology,Low
5.9,NPIIN0000006819,Pulmonology,Low
0.0,NPIIN0000006820,Dermatology,Low
46.0,NPIIN0000006821,Diabetology,Low
0.0,NPIIN0000006822,Neurology,Low
0.0,NPIIN0000006823,Dermatology,Low
0.0,NPIIN0000006824,General Medicine,Low
50.6,NPIIN0000006825,Endocrinology,Low
0.0,NPIIN0000006826,Pulmonology,Low
0.0,NPIIN0000006827,Pulmonology,Low
0.0,NPIIN0000006828,General Medicine,Low
0.0,NPIIN0000006829,Neurology,Low
0.0,NPIIN0000006830,General Medicine,Low
0.0,NPIIN0000006831,Urology,Low
0.0,NPIIN0000006832,Dermatology,Low
15.5,NPIIN0000006833,Dermatology,Low
0.0,NPIIN0000006834,General Medicine,Low
84.6,NPIIN0000006835,Endocrinology,Medium
0.0,NPIIN0000006836,Gastroenterology,Low
85.1,NPIIN0000006837,Cardiology,Low
0.0,NPIIN0000006838,General Medicine,Low
0.0,NPIIN0000006839,Cardiology,Low
0.0,NPIIN0000006840,General Medicine,Low
0.0,NPIIN0000006841,Neurology,Low
46.7,NPIIN0000006842,General Medicine,Low
0.0,NPIIN0000006843,General Medicine,Low
0.0,NPIIN0000006844,Cardiology,Low
71.6,NPIIN0000006845,Diabetology,Low
84.9,NPIIN0000006846,General Medicine,Low
0.0,NPIIN0000006847,Urology,Low
0.0,NPIIN0000006848,Urology,Low
0.0,NPIIN0000006849,Orthopedics,Low
0.0,NPIIN0000006850,Cardiology,Low
54.5,NPIIN0000006851,Diabetology,Low
85.1,NPIIN0000006852,General Medicine,Low
0.0,NPIIN0000006853,Neurology,Low
0.0,NPIIN0000006854,Neurology,Low
0.0,NPIIN0000006855,Gastroenterology,Low
72.3,NPIIN0000006856,General Medicine,Low
1.1,NPIIN0000006857,Pulmonology,Low
6.8,NPIIN0000006858,Orthopedics,Low
6.4,NPIIN0000006859,Diabetology,Low
0.0,NPIIN0000006860,Dermatology,Low
0.0,NPIIN0000006861,Gastroenterology,Low
53.7,NPIIN0000006862,Endocrinology,Low
83.3,NPIIN0000006863,Urology,Low
0.0,NPIIN0000006864,Dermatology,Low
0.0,NPIIN0000006865,Gastroenterology,Low
0.0,NPIIN0000006866,Cardiology,Low
0.0,NPIIN0000006867,Cardiology,Low
0.0,NPIIN0000006868,Neurology,Low
0.0,NPIIN0000006869,Cardiology,Low
0.0,NPIIN0000006870,Cardiology,Low
13.0,NPIIN0000006871,General Medicine,Low
0.0,NPIIN0000006872,Cardiology,Low
0.0,NPIIN0000006873,Gastroenterology,Low
0.0,NPIIN0000006874,Pulmonology,Low
0.0,NPIIN0000006875,Cardiology,Low
0.0,NPIIN0000006876,Pulmonology,Low
0.0,NPIIN0000006877,Cardiology,Low
0.0,NPIIN0000006878,Cardiology,Low
84.4,NPIIN0000006879,General Medicine,Low
72.3,NPIIN0000006880,General Medicine,Low
54.9,NPIIN0000006881,General Medicine,Low
0.0,NPIIN0000006882,Pulmonology,Low
87.1,NPIIN0000006883,General Medicine,Low
0.0,NPIIN0000006884,Pulmonology,Low
0.0,NPIIN0000006885,General Medicine,Low
0.0,NPIIN0000006886,Gastroenterology,Low
0.0,NPIIN0000006887,Pulmonology,Low
31.9,NPIIN0000006888,Endocrinology,Low
0.0,NPIIN0000006889,Neurology,Low
0.0,NPIIN0000006890,Gastroenterology,Low
0.0,NPIIN0000006891,Cardiology,Low
0.0,NPIIN0000006892,Pulmonology,Low
0.0,NPIIN0000006893,Dermatology,Low
0.0,NPIIN0000006894,Cardiology,Low
0.0,NPIIN0000006895,Urology,Low
52.9,NPIIN0000006896,General Medicine,Low
1.0,NPIIN0000006897,Gastroenterology,Low
0.0,NPIIN0000006898,Urology,Low
0.0,NPIIN0000006899,Orthopedics,Low
0.0,NPIIN0000006900,Pulmonology,Low
0.0,NPIIN0000006901,Neurology,Low
45.9,NPIIN0000006902,Diabetology,Low
66.0,NPIIN0000006903,Diabetology,Low
0.0,NPIIN0000006904,Dermatology,Low
87.0,NPIIN0000006905,General Medicine,Low
0.0,NPIIN0000006906,Dermatology,Low
0.3,NPIIN0000006907,Cardiology,Low
0.0,NPIIN0000006908,Endocrinology,Low
50.9,NPIIN0000006909,Endocrinology,Low
48.9,NPIIN0000006910,General Medicine,Low
24.7,NPIIN0000006911,Cardiology,Low
0.0,NPIIN0000006912,General Medicine,Low
0.0,NPIIN0000006913,Orthopedics,Low
1.4,NPIIN0000006914,Dermatology,Low
0.0,NPIIN0000006915,Gastroenterology,Low
0.0,NPIIN0000006916,Cardiology,Low
0.0,NPIIN0000006917,General Medicine,Low
0.0,NPIIN0000006918,Neurology,Low
0.0,NPIIN0000006919,Cardiology,Low
0.0,NPIIN0000006920,General Medicine,Low
0.0,NPIIN0000006921,Urology,Low
0.0,NPIIN0000006922,Cardiology,Low
0.0,NPIIN0000006923,Urology,Low
55.7,NPIIN0000006924,Endocrinology,Low
24.9,NPIIN0000006925,Endocrinology,Low
0.0,NPIIN0000006926,Endocrinology,Low
