HCP_ID,HCP_Name,Specialty,City,Locality,Zone
NPIIN0000007189,HCP_07189,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000007190,HCP_07190,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000007191,HCP_07191,Orthopedics,Chennai,Ambattur,North Chennai
NPIIN0000007192,HCP_07192,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000007193,HCP_07193,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000007194,HCP_07194,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000007195,HCP_07195,Orthopedics,Chennai,Sholinganallur,South Chennai
NPIIN0000007196,HCP_07196,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000007197,HCP_07197,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000007198,HCP_07198,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000007199,HCP_07199,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000007200,HCP_07200,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000007201,HCP_07201,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000007202,HCP_07202,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000007203,HCP_07203,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007204,HCP_07204,Pulmonology,Chennai,Tambaram,South Chennai
NPIIN0000007205,HCP_07205,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000007206,HCP_07206,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000007207,HCP_07207,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000007208,HCP_07208,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007209,HCP_07209,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007210,HCP_07210,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000007211,HCP_07211,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000007212,HCP_07212,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000007213,HCP_07213,Orthopedics,Chennai,Guindy,South Chennai
NPIIN0000007214,HCP_07214,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000007215,HCP_07215,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000007216,HCP_07216,Urology,Chennai,Mylapore,Central Chennai
NPIIN0000007217,HCP_07217,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000007218,HCP_07218,Neurology,Chennai,Adyar,South Chennai
NPIIN0000007219,HCP_07219,Orthopedics,Chennai,Egmore,Central Chennai
NPIIN0000007220,HCP_07220,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000007221,HCP_07221,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000007222,HCP_07222,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007223,HCP_07223,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000007224,HCP_07224,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000007225,HCP_07225,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000007226,HCP_07226,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000007227,HCP_07227,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007228,HCP_07228,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000007229,HCP_07229,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000007230,HCP_07230,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000007231,HCP_07231,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007232,HCP_07232,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000007233,HCP_07233,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000007234,HCP_07234,Urology,Chennai,Madhavaram,North Chennai
NPIIN0000007235,HCP_07235,Orthopedics,Chennai,Ambattur,North Chennai
NPIIN0000007236,HCP_07236,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000007237,HCP_07237,Neurology,Chennai,Tondiarpet,North Chennai
NPIIN0000007238,HCP_07238,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000007239,HCP_07239,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000007240,HCP_07240,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000007241,HCP_07241,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000007242,HCP_07242,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007243,HCP_07243,Neurology,Chennai,Porur,South Chennai
NPIIN0000007244,HCP_07244,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000007245,HCP_07245,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000007246,HCP_07246,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000007247,HCP_07247,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000007248,HCP_07248,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000007249,HCP_07249,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000007250,HCP_07250,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000007251,HCP_07251,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000007252,HCP_07252,Diabetology,Chennai,Madhavaram,North Chennai
NPIIN0000007253,HCP_07253,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000007254,HCP_07254,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000007255,HCP_07255,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000007256,HCP_07256,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000007257,HCP_07257,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000007258,HCP_07258,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000007259,HCP_07259,Urology,Chennai,Guindy,South Chennai
NPIIN0000007260,HCP_07260,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000007261,HCP_07261,General Medicine,Chennai,Porur,South Chennai
NPIIN0000007262,HCP_07262,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000007263,HCP_07263,Neurology,Chennai,Perambur,North Chennai
NPIIN0000007264,HCP_07264,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007265,HCP_07265,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000007266,HCP_07266,Urology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007267,HCP_07267,Orthopedics,Chennai,Kilpauk,Central Chennai
NPIIN0000007268,HCP_07268,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000007269,HCP_07269,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000007270,HCP_07270,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000007271,HCP_07271,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000007272,HCP_07272,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000007273,HCP_07273,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007274,HCP_07274,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000007275,HCP_07275,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000007276,HCP_07276,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000007277,HCP_07277,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000007278,HCP_07278,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000007279,HCP_07279,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000007280,HCP_07280,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000007281,HCP_07281,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000007282,HCP_07282,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000007283,HCP_07283,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000007284,HCP_07284,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000007285,HCP_07285,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000007286,HCP_07286,Dermatology,Chennai,Porur,South Chennai
NPIIN0000007287,HCP_07287,Neurology,Chennai,Guindy,South Chennai
NPIIN0000007288,HCP_07288,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007289,HCP_07289,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000007290,HCP_07290,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000007291,HCP_07291,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000007292,HCP_07292,Dermatology,Chennai,Kilpauk,Central Chennai
NPIIN0000007293,HCP_07293,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000007294,HCP_07294,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007295,HCP_07295,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000007296,HCP_07296,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000007297,HCP_07297,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000007298,HCP_07298,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000007299,HCP_07299,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000007300,HCP_07300,Urology,Chennai,Guindy,South Chennai
NPIIN0000007301,HCP_07301,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000007302,HCP_07302,Urology,Chennai,Porur,South Chennai
NPIIN0000007303,HCP_07303,Urology,Chennai,Guindy,South Chennai
NPIIN0000007304,HCP_07304,Urology,Chennai,Royapuram,North Chennai
NPIIN0000007305,HCP_07305,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000007306,HCP_07306,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000007307,HCP_07307,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000007308,HCP_07308,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000007309,HCP_07309,Pulmonology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007310,HCP_07310,Neurology,Chennai,Madhavaram,North Chennai
NPIIN0000007311,HCP_07311,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000007312,HCP_07312,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007313,HCP_07313,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000007314,HCP_07314,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000007315,HCP_07315,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000007316,HCP_07316,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000007317,HCP_07317,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000007318,HCP_07318,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000007319,HCP_07319,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000007320,HCP_07320,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007321,HCP_07321,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000007322,HCP_07322,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000007323,HCP_07323,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000007324,HCP_07324,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000007325,HCP_07325,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000007326,HCP_07326,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000007327,HCP_07327,Urology,Chennai,Tambaram,South Chennai
NPIIN0000007328,HCP_07328,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000007329,HCP_07329,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000007330,HCP_07330,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000007331,HCP_07331,Gastroenterology,Chennai,Kilpauk,Central Chennai
NPIIN0000007332,HCP_07332,Neurology,Chennai,Sholinganallur,South Chennai
NPIIN0000007333,HCP_07333,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000007334,HCP_07334,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000007335,HCP_07335,Gastroenterology,Chennai,Ambattur,North Chennai
NPIIN0000007336,HCP_07336,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000007337,HCP_07337,Dermatology,Chennai,Porur,South Chennai
NPIIN0000007338,HCP_07338,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000007339,HCP_07339,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007340,HCP_07340,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000007341,HCP_07341,Neurology,Chennai,Tondiarpet,North Chennai
NPIIN0000007342,HCP_07342,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000007343,HCP_07343,General Medicine,Chennai,Porur,South Chennai
NPIIN0000007344,HCP_07344,Urology,Chennai,Egmore,Central Chennai
NPIIN0000007345,HCP_07345,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000007346,HCP_07346,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000007347,HCP_07347,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000007348,HCP_07348,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000007349,HCP_07349,Dermatology,Chennai,Kilpauk,Central Chennai
NPIIN0000007350,HCP_07350,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000007351,HCP_07351,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000007352,HCP_07352,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007353,HCP_07353,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000007354,HCP_07354,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000007355,HCP_07355,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000007356,HCP_07356,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000007357,HCP_07357,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000007358,HCP_07358,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000007359,HCP_07359,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000007360,HCP_07360,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000007361,HCP_07361,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000007362,HCP_07362,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000007363,HCP_07363,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000007364,HCP_07364,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000007365,HCP_07365,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000007366,HCP_07366,Urology,Chennai,Egmore,Central Chennai
NPIIN0000007367,HCP_07367,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000007368,HCP_07368,Urology,Chennai,Porur,South Chennai
NPIIN0000007369,HCP_07369,Urology,Chennai,Guindy,South Chennai
NPIIN0000007370,HCP_07370,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000007371,HCP_07371,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007372,HCP_07372,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000007373,HCP_07373,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000007374,HCP_07374,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000007375,HCP_07375,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000007376,HCP_07376,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000007377,HCP_07377,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007378,HCP_07378,Orthopedics,Chennai,Sholinganallur,South Chennai
NPIIN0000007379,HCP_07379,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000007380,HCP_07380,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000007381,HCP_07381,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000007382,HCP_07382,Dermatology,Chennai,Ambattur,North Chennai
NPIIN0000007383,HCP_07383,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000007384,HCP_07384,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000007385,HCP_07385,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000007386,HCP_07386,Urology,Chennai,Adyar,South Chennai
NPIIN0000007387,HCP_07387,Neurology,Chennai,Royapuram,North Chennai
NPIIN0000007388,HCP_07388,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007389,HCP_07389,Diabetology,Chennai,Egmore,Central Chennai
NPIIN0000007390,HCP_07390,Diabetology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007391,HCP_07391,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000007392,HCP_07392,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000007393,HCP_07393,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000007394,HCP_07394,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000007395,HCP_07395,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000007396,HCP_07396,Neurology,Chennai,Porur,South Chennai
NPIIN0000007397,HCP_07397,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000007398,HCP_07398,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000007399,HCP_07399,Dermatology,Chennai,Tambaram,South Chennai
NPIIN0000007400,HCP_07400,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000007401,HCP_07401,Neurology,Chennai,Tondiarpet,North Chennai
NPIIN0000007402,HCP_07402,Urology,Chennai,Egmore,Central Chennai
NPIIN0000007403,HCP_07403,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000007404,HCP_07404,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000007405,HCP_07405,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000007406,HCP_07406,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007407,HCP_07407,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000007408,HCP_07408,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000007409,HCP_07409,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000007410,HCP_07410,Urology,Chennai,Mylapore,Central Chennai
NPIIN0000007411,HCP_07411,Dermatology,Chennai,Tambaram,South Chennai
NPIIN0000007412,HCP_07412,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000007413,HCP_07413,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000007414,HCP_07414,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000007415,HCP_07415,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000007416,HCP_07416,Neurology,Chennai,Guindy,South Chennai
NPIIN0000007417,HCP_07417,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000007418,HCP_07418,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000007419,HCP_07419,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000007420,HCP_07420,Dermatology,Chennai,Kilpauk,Central Chennai
NPIIN0000007421,HCP_07421,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000007422,HCP_07422,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000007423,HCP_07423,Urology,Chennai,Egmore,Central Chennai
NPIIN0000007424,HCP_07424,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000007425,HCP_07425,General Medicine,Chennai,Porur,South Chennai
NPIIN0000007426,HCP_07426,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000007427,HCP_07427,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000007428,HCP_07428,Neurology,Chennai,Egmore,Central Chennai
NPIIN0000007429,HCP_07429,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000007430,HCP_07430,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000007431,HCP_07431,General Medicine,Chennai,Porur,South Chennai
NPIIN0000007432,HCP_07432,Urology,Chennai,Tambaram,South Chennai
NPIIN0000007433,HCP_07433,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000007434,HCP_07434,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000007435,HCP_07435,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000007436,HCP_07436,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000007437,HCP_07437,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000007438,HCP_07438,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000007439,HCP_07439,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000007440,HCP_07440,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000007441,HCP_07441,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000007442,HCP_07442,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000007443,HCP_07443,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000007444,HCP_07444,Pulmonology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007445,HCP_07445,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000007446,HCP_07446,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000007447,HCP_07447,Diabetology,Chennai,Porur,South Chennai
NPIIN0000007448,HCP_07448,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000007449,HCP_07449,Orthopedics,Chennai,Royapuram,North Chennai
NPIIN0000007450,HCP_07450,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000007451,HCP_07451,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000007452,HCP_07452,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000007453,HCP_07453,Gastroenterology,Chennai,Ambattur,North Chennai
NPIIN0000007454,HCP_07454,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000007455,HCP_07455,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000007456,HCP_07456,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000007457,HCP_07457,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000007458,HCP_07458,Urology,Chennai,Tambaram,South Chennai
NPIIN0000007459,HCP_07459,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000007460,HCP_07460,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000007461,HCP_07461,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000007462,HCP_07462,Dermatology,Chennai,Royapuram,North Chennai
NPIIN0000007463,HCP_07463,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007464,HCP_07464,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000007465,HCP_07465,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000007466,HCP_07466,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000007467,HCP_07467,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000007468,HCP_07468,Orthopedics,Chennai,Mylapore,Central Chennai
NPIIN0000007469,HCP_07469,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000007470,HCP_07470,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000007471,HCP_07471,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007472,HCP_07472,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000007473,HCP_07473,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000007474,HCP_07474,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000007475,HCP_07475,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000007476,HCP_07476,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000007477,HCP_07477,Neurology,Chennai,Royapuram,North Chennai
NPIIN0000007478,HCP_07478,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000007479,HCP_07479,Diabetology,Chennai,Ambattur,North Chennai
